trade_date,crop_code,crop_name,market_code,market_name,average_price,volume,upper_price,middle_price,lower_price
2025-07-14,FJ3,番茄-牛番茄,648,西螺鎮,57.0,33450.0,79.9,59.9,25.0
2025-07-15,FJ3,番茄-牛番茄,648,西螺鎮,57.3,26006.0,78.9,60.0,25.0
2025-07-16,FJ3,番茄-牛番茄,648,西螺鎮,49.4,28253.0,70.1,50.0,25.0
2025-07-17,FJ3,番茄-牛番茄,648,西螺鎮,49.0,24700.0,70.0,50.0,25.0
2025-07-18,FJ3,番茄-牛番茄,648,西螺鎮,50.1,27886.0,74.9,50.0,25.0
2025-07-19,FJ3,番茄-牛番茄,648,西螺鎮,50.2,30538.0,74.7,50.0,25.0
2025-07-21,FJ3,番茄-牛番茄,648,西螺鎮,58.7,32711.0,84.7,59.3,30.0
2025-07-22,FJ3,番茄-牛番茄,648,西螺鎮,59.1,26924.0,85.0,60.0,30.0
2025-07-23,FJ3,番茄-牛番茄,648,西螺鎮,50.0,30400.0,75.0,50.0,25.0
2025-07-24,FJ3,番茄-牛番茄,648,西螺鎮,50.0,27650.0,75.0,50.0,25.0
2025-07-25,FJ3,番茄-牛番茄,648,西螺鎮,49.1,31330.0,70.1,50.0,25.0
2025-07-26,FJ3,番茄-牛番茄,648,西螺鎮,49.3,30301.0,69.8,50.0,25.0
2025-07-28,FJ3,番茄-牛番茄,648,西螺鎮,49.2,37850.0,69.6,50.0,25.0
2025-07-29,FJ3,番茄-牛番茄,648,西螺鎮,49.1,29352.0,69.6,50.0,25.0
2025-07-30,FJ3,番茄-牛番茄,648,西螺鎮,51.1,29876.0,79.4,50.0,25.0
2025-07-31,FJ3,番茄-牛番茄,648,西螺鎮,51.0,23128.0,80.1,50.0,25.0
2025-08-01,FJ3,番茄-牛番茄,648,西螺鎮,67.5,26537.0,94.6,68.9,35.0
2025-08-02,FJ3,番茄-牛番茄,648,西螺鎮,68.1,23470.0,95.2,70.0,35.0
2025-08-04,FJ3,番茄-牛番茄,648,西螺鎮,68.1,31785.0,94.7,70.0,35.0
2025-08-05,FJ3,番茄-牛番茄,648,西螺鎮,77.0,25550.0,105.0,80.0,40.0
2025-08-06,FJ3,番茄-牛番茄,648,西螺鎮,77.1,28440.0,105.0,80.0,40.0
2025-08-07,FJ3,番茄-牛番茄,648,西螺鎮,77.0,23400.0,105.1,80.0,40.0
2025-08-08,FJ3,番茄-牛番茄,648,西螺鎮,77.1,25689.0,105.1,80.0,40.0
2025-08-09,FJ3,番茄-牛番茄,648,西螺鎮,86.9,24051.0,120.0,89.7,45.0
2025-08-11,FJ3,番茄-牛番茄,648,西螺鎮,97.0,32360.0,130.0,100.0,55.0
2025-08-12,FJ3,番茄-牛番茄,648,西螺鎮,106.0,29400.0,140.0,110.0,60.0
2025-08-13,FJ3,番茄-牛番茄,648,西螺鎮,78.0,40300.0,100.0,80.0,50.0
2025-08-14,FJ3,番茄-牛番茄,648,西螺鎮,78.2,31957.0,100.5,80.0,50.0
2025-08-15,FJ3,番茄-牛番茄,648,西螺鎮,78.1,33149.0,100.0,80.0,50.0
2025-08-16,FJ3,番茄-牛番茄,648,西螺鎮,78.2,35451.0,100.0,80.0,50.0
2025-08-18,FJ3,番茄-牛番茄,648,西螺鎮,78.0,40270.0,100.0,80.0,50.0
2025-08-19,FJ3,番茄-牛番茄,648,西螺鎮,60.7,30377.0,80.7,60.0,40.0
2025-08-20,FJ3,番茄-牛番茄,648,西螺鎮,60.1,33090.0,79.1,60.0,40.0
2025-08-21,FJ3,番茄-牛番茄,648,西螺鎮,69.3,27580.0,94.7,69.9,40.0
2025-08-22,FJ3,番茄-牛番茄,648,西螺鎮,80.1,24488.0,109.9,80.0,50.0
2025-08-23,FJ3,番茄-牛番茄,648,西螺鎮,80.1,25445.0,109.9,80.0,50.0
2025-08-25,FJ3,番茄-牛番茄,648,西螺鎮,80.3,28568.0,109.2,80.0,50.0
2025-08-26,FJ3,番茄-牛番茄,648,西螺鎮,83.0,23891.0,124.3,80.0,50.0
2025-08-27,FJ3,番茄-牛番茄,648,西螺鎮,83.3,27087.0,122.5,80.0,50.0
2025-08-28,FJ3,番茄-牛番茄,648,西螺鎮,83.1,21899.0,124.2,80.0,50.0
2025-08-29,FJ3,番茄-牛番茄,648,西螺鎮,107.4,23510.0,150.0,108.9,60.0
2025-08-30,FJ3,番茄-牛番茄,648,西螺鎮,108.4,24411.0,148.0,109.7,60.0
2025-09-01,FJ3,番茄-牛番茄,648,西螺鎮,97.3,34651.0,134.9,100.0,50.0
2025-09-02,FJ3,番茄-牛番茄,648,西螺鎮,97.3,27034.0,135.1,100.0,50.0
2025-09-03,FJ3,番茄-牛番茄,648,西螺鎮,97.1,30305.0,135.1,100.0,50.0
2025-09-04,FJ3,番茄-牛番茄,648,西螺鎮,85.6,27750.0,126.9,85.1,40.0
2025-09-05,FJ3,番茄-牛番茄,648,西螺鎮,85.3,28339.0,127.6,85.1,40.0
2025-09-08,FJ3,番茄-牛番茄,648,西螺鎮,85.2,37005.0,128.6,85.1,40.0
2025-09-09,FJ3,番茄-牛番茄,648,西螺鎮,85.1,31016.0,129.0,85.1,40.0
2025-09-10,FJ3,番茄-牛番茄,648,西螺鎮,85.2,29500.0,128.8,85.1,40.0
2025-09-11,FJ3,番茄-牛番茄,648,西螺鎮,85.3,26427.0,128.0,85.1,40.0
2025-09-12,FJ3,番茄-牛番茄,648,西螺鎮,100.0,23441.0,150.0,100.0,50.0
2025-09-13,FJ3,番茄-牛番茄,648,西螺鎮,100.2,21625.0,149.6,100.0,50.0
2025-09-15,FJ3,番茄-牛番茄,648,西螺鎮,122.6,24650.0,164.6,129.0,60.0
2025-09-16,FJ3,番茄-牛番茄,648,西螺鎮,136.0,17475.0,190.2,139.9,70.0
2025-09-17,FJ3,番茄-牛番茄,648,西螺鎮,145.3,16950.0,193.6,150.0,80.0
2025-09-18,FJ3,番茄-牛番茄,648,西螺鎮,172.0,14510.0,230.0,179.8,90.0
2025-09-19,FJ3,番茄-牛番茄,648,西螺鎮,174.4,13894.0,238.6,180.0,90.0
2025-09-20,FJ3,番茄-牛番茄,648,西螺鎮,152.2,15068.0,229.3,150.0,80.0
2025-09-22,FJ3,番茄-牛番茄,648,西螺鎮,140.5,22460.0,210.1,140.0,70.0
2025-09-23,FJ3,番茄-牛番茄,648,西螺鎮,140.2,25070.0,209.1,140.0,70.0
2025-09-24,FJ3,番茄-牛番茄,648,西螺鎮,98.3,27950.0,139.9,100.0,50.0
2025-09-25,FJ3,番茄-牛番茄,648,西螺鎮,98.2,21837.0,139.8,100.0,50.0
2025-09-26,FJ3,番茄-牛番茄,648,西螺鎮,117.7,23418.0,160.1,119.3,70.0
2025-09-27,FJ3,番茄-牛番茄,648,西螺鎮,108.2,24557.0,149.4,110.0,60.0
2025-09-29,FJ3,番茄-牛番茄,648,西螺鎮,96.2,30664.0,130.1,100.0,50.0
2025-09-30,FJ3,番茄-牛番茄,648,西螺鎮,96.1,25117.0,130.0,100.0,50.0
2025-10-01,FJ3,番茄-牛番茄,648,西螺鎮,96.0,27066.0,130.0,100.0,50.0
2025-10-02,FJ3,番茄-牛番茄,648,西螺鎮,75.5,23791.0,122.9,70.0,40.0
2025-10-03,FJ3,番茄-牛番茄,648,西螺鎮,75.5,25648.0,122.4,70.0,40.0
2025-10-04,FJ3,番茄-牛番茄,648,西螺鎮,77.2,25490.0,133.5,70.0,40.0
2025-10-07,FJ3,番茄-牛番茄,648,西螺鎮,73.4,23302.0,116.5,70.0,35.0
2025-10-08,FJ3,番茄-牛番茄,648,西螺鎮,73.8,28608.0,117.1,70.0,35.0
2025-10-09,FJ3,番茄-牛番茄,648,西螺鎮,73.6,26433.0,115.5,70.0,35.0
2025-10-10,FJ3,番茄-牛番茄,648,西螺鎮,73.2,25680.0,118.9,69.8,35.0
2025-10-11,FJ3,番茄-牛番茄,648,西螺鎮,73.5,28576.0,117.3,70.0,35.0
2025-10-13,FJ3,番茄-牛番茄,648,西螺鎮,73.5,35127.0,117.9,70.0,35.0
2025-10-14,FJ3,番茄-牛番茄,648,西螺鎮,73.5,25780.0,117.1,70.0,35.0
2025-10-15,FJ3,番茄-牛番茄,648,西螺鎮,73.3,28269.0,116.9,70.0,35.0
2025-10-16,FJ3,番茄-牛番茄,648,西螺鎮,70.7,24185.0,103.8,70.0,35.0
2025-10-17,FJ3,番茄-牛番茄,648,西螺鎮,61.5,26358.0,98.7,60.0,25.0
2025-10-18,FJ3,番茄-牛番茄,648,西螺鎮,53.2,27889.0,95.1,50.0,15.0
2025-10-20,FJ3,番茄-牛番茄,648,西螺鎮,52.7,35114.0,93.3,50.0,15.0
2025-10-21,FJ3,番茄-牛番茄,648,西螺鎮,51.0,28404.0,84.9,50.0,15.0
2025-10-22,FJ3,番茄-牛番茄,648,西螺鎮,50.5,27371.0,84.0,50.0,15.0
2025-10-23,FJ3,番茄-牛番茄,648,西螺鎮,50.5,25462.0,84.2,50.0,15.0
2025-10-24,FJ3,番茄-牛番茄,648,西螺鎮,53.9,22096.0,96.8,50.0,15.0
2025-10-25,FJ3,番茄-牛番茄,648,西螺鎮,53.6,23210.0,99.5,50.0,15.0
2025-10-27,FJ3,番茄-牛番茄,648,西螺鎮,53.7,30624.0,98.6,50.0,15.0
2025-10-28,FJ3,番茄-牛番茄,648,西螺鎮,53.2,25475.0,95.6,50.0,15.0
2025-10-29,FJ3,番茄-牛番茄,648,西螺鎮,53.3,28246.0,93.4,50.0,15.0
2025-10-30,FJ3,番茄-牛番茄,648,西螺鎮,52.8,26275.0,94.0,50.0,15.0
2025-10-31,FJ3,番茄-牛番茄,648,西螺鎮,52.9,31338.0,94.5,50.0,15.0
2025-11-01,FJ3,番茄-牛番茄,648,西螺鎮,52.6,27720.0,91.7,50.0,15.0
2025-11-03,FJ3,番茄-牛番茄,648,西螺鎮,52.8,33828.0,95.1,50.0,15.0
2025-11-04,FJ3,番茄-牛番茄,648,西螺鎮,52.9,27155.0,93.8,50.0,15.0
2025-11-05,FJ3,番茄-牛番茄,648,西螺鎮,70.5,23844.0,107.0,68.3,35.0
2025-11-06,FJ3,番茄-牛番茄,648,西螺鎮,71.3,20407.0,105.9,70.0,35.0
2025-11-07,FJ3,番茄-牛番茄,648,西螺鎮,83.1,19475.0,138.3,80.0,35.0
2025-11-08,FJ3,番茄-牛番茄,648,西螺鎮,102.7,16966.0,170.1,99.5,45.0
2025-11-10,FJ3,番茄-牛番茄,648,西螺鎮,125.3,24976.0,188.2,128.6,50.0
2025-11-11,FJ3,番茄-牛番茄,648,西螺鎮,125.8,19251.0,188.1,129.5,50.0
2025-11-12,FJ3,番茄-牛番茄,648,西螺鎮,125.0,24800.0,185.1,130.0,50.0
2025-11-13,FJ3,番茄-牛番茄,648,西螺鎮,102.4,23705.0,161.4,100.0,45.0
2025-11-14,FJ3,番茄-牛番茄,648,西螺鎮,91.6,28548.0,142.0,90.0,40.0
2025-11-15,FJ3,番茄-牛番茄,648,西螺鎮,91.1,29075.0,144.9,90.0,40.0
2025-11-17,FJ3,番茄-牛番茄,648,西螺鎮,73.3,31378.0,124.5,70.0,30.0
2025-11-18,FJ3,番茄-牛番茄,648,西螺鎮,73.2,26158.0,123.0,70.0,30.0
2025-11-19,FJ3,番茄-牛番茄,648,西螺鎮,73.3,28333.0,123.4,70.0,30.0
2025-11-20,FJ3,番茄-牛番茄,648,西螺鎮,73.7,22892.0,120.8,70.0,30.0
2025-11-21,FJ3,番茄-牛番茄,648,西螺鎮,73.7,25909.0,122.0,70.0,30.0
2025-11-22,FJ3,番茄-牛番茄,648,西螺鎮,74.1,27498.0,121.4,70.0,30.0
2025-11-24,FJ3,番茄-牛番茄,648,西螺鎮,64.7,30782.0,116.0,60.0,20.0
2025-11-25,FJ3,番茄-牛番茄,648,西螺鎮,73.2,27408.0,123.6,69.9,30.0
2025-11-26,FJ3,番茄-牛番茄,648,西螺鎮,73.7,28830.0,121.6,70.0,30.0
2025-11-27,FJ3,番茄-牛番茄,648,西螺鎮,72.9,24923.0,121.4,70.0,29.5
2025-11-28,FJ3,番茄-牛番茄,648,西螺鎮,102.5,19929.0,165.1,99.4,50.0
2025-11-29,FJ3,番茄-牛番茄,648,西螺鎮,103.1,21501.0,164.0,100.0,50.0
2025-12-01,FJ3,番茄-牛番茄,648,西螺鎮,102.9,24957.0,165.1,100.0,50.0
2025-12-02,FJ3,番茄-牛番茄,648,西螺鎮,103.5,20013.0,164.1,100.0,50.0
2025-12-03,FJ3,番茄-牛番茄,648,西螺鎮,103.2,21575.0,164.7,100.0,50.0
2025-12-04,FJ3,番茄-牛番茄,648,西螺鎮,122.1,19255.0,185.1,118.8,70.0
2025-12-05,FJ3,番茄-牛番茄,648,西螺鎮,123.1,19806.0,183.2,120.0,70.0
2025-12-06,FJ3,番茄-牛番茄,648,西螺鎮,110.6,20935.0,165.6,110.0,50.0
2025-12-08,FJ3,番茄-牛番茄,648,西螺鎮,100.3,25266.0,158.8,100.0,40.0
2025-12-09,FJ3,番茄-牛番茄,648,西螺鎮,100.3,21888.0,159.7,100.0,40.0
2025-12-10,FJ3,番茄-牛番茄,648,西螺鎮,100.9,23509.0,159.1,100.0,40.0
2025-12-11,FJ3,番茄-牛番茄,648,西螺鎮,100.0,22552.0,160.0,100.0,40.0
2025-12-12,FJ3,番茄-牛番茄,648,西螺鎮,101.7,24972.0,158.4,100.0,40.0
2025-12-13,FJ3,番茄-牛番茄,648,西螺鎮,90.3,25715.0,129.4,90.0,40.0
2025-12-15,FJ3,番茄-牛番茄,648,西螺鎮,89.3,28171.0,127.9,89.5,40.0
2025-12-16,FJ3,番茄-牛番茄,648,西螺鎮,100.9,23070.0,155.1,100.0,50.0
2025-12-17,FJ3,番茄-牛番茄,648,西螺鎮,100.2,25741.0,149.5,100.0,50.0
2025-12-18,FJ3,番茄-牛番茄,648,西螺鎮,82.1,23644.0,124.3,80.0,40.0
2025-12-19,FJ3,番茄-牛番茄,648,西螺鎮,72.0,27818.0,108.0,70.0,30.0
2025-12-20,FJ3,番茄-牛番茄,648,西螺鎮,71.6,29615.0,107.9,70.0,30.0
2025-12-22,FJ3,番茄-牛番茄,648,西螺鎮,70.2,32988.0,99.2,70.0,30.0
2025-12-23,FJ3,番茄-牛番茄,648,西螺鎮,57.1,27527.0,92.5,50.0,25.0
2025-12-24,FJ3,番茄-牛番茄,648,西螺鎮,51.6,28989.0,80.2,50.0,25.0
2025-12-25,FJ3,番茄-牛番茄,648,西螺鎮,42.5,26553.0,70.6,40.0,20.0
2025-12-26,FJ3,番茄-牛番茄,648,西螺鎮,41.2,30701.0,65.4,40.0,20.0
2025-12-27,FJ3,番茄-牛番茄,648,西螺鎮,42.2,27923.0,69.7,40.0,20.0
2025-12-29,FJ3,番茄-牛番茄,648,西螺鎮,40.2,34414.0,59.1,40.0,20.0
2025-12-30,FJ3,番茄-牛番茄,648,西螺鎮,40.3,30412.0,58.5,40.0,20.0
2025-12-31,FJ3,番茄-牛番茄,648,西螺鎮,31.8,33367.0,50.0,30.0,15.0
2026-01-01,FJ3,番茄-牛番茄,648,西螺鎮,31.4,31659.0,49.7,30.0,15.0
2026-01-02,FJ3,番茄-牛番茄,648,西螺鎮,31.3,33460.0,49.4,30.0,15.0
2026-01-03,FJ3,番茄-牛番茄,648,西螺鎮,31.1,34431.0,49.2,30.0,15.0
2026-01-05,FJ3,番茄-牛番茄,648,西螺鎮,31.3,37258.0,49.5,30.0,15.0
2026-01-06,FJ3,番茄-牛番茄,648,西螺鎮,31.3,32447.0,49.5,30.0,15.0
2026-01-07,FJ3,番茄-牛番茄,648,西螺鎮,32.1,30851.0,54.2,30.0,15.0
2026-01-08,FJ3,番茄-牛番茄,648,西螺鎮,40.8,29931.0,64.5,39.6,20.0
2026-01-09,FJ3,番茄-牛番茄,648,西螺鎮,41.0,31757.0,65.0,40.0,20.0
2026-01-10,FJ3,番茄-牛番茄,648,西螺鎮,41.5,32187.0,63.8,40.0,20.0
2026-01-12,FJ3,番茄-牛番茄,648,西螺鎮,53.7,34647.0,75.0,54.4,30.0
2026-01-13,FJ3,番茄-牛番茄,648,西螺鎮,54.1,30429.0,74.0,55.0,30.0
2026-01-14,FJ3,番茄-牛番茄,648,西螺鎮,54.3,33077.0,74.6,54.9,30.0
2026-01-15,FJ3,番茄-牛番茄,648,西螺鎮,54.4,31012.0,73.8,55.0,30.0
2026-01-16,FJ3,番茄-牛番茄,648,西螺鎮,53.6,34361.0,70.0,55.0,30.0
2026-01-17,FJ3,番茄-牛番茄,648,西螺鎮,44.6,35386.0,64.4,45.0,20.0
2026-01-19,FJ3,番茄-牛番茄,648,西螺鎮,39.2,40668.0,54.9,40.0,20.0
2026-01-20,FJ3,番茄-牛番茄,648,西螺鎮,35.5,35110.0,50.1,35.0,20.0
2026-01-21,FJ3,番茄-牛番茄,648,西螺鎮,35.2,37620.0,49.4,35.0,20.0
2026-01-22,FJ3,番茄-牛番茄,648,西螺鎮,35.6,34695.0,49.1,35.0,20.0
2026-01-23,FJ3,番茄-牛番茄,648,西螺鎮,35.7,37453.0,49.2,35.0,20.0
2026-01-24,FJ3,番茄-牛番茄,648,西螺鎮,35.5,38076.0,48.8,35.0,20.0
2026-01-26,FJ3,番茄-牛番茄,648,西螺鎮,35.6,43436.0,49.4,35.0,20.0
2026-01-27,FJ3,番茄-牛番茄,648,西螺鎮,35.8,34541.0,49.6,35.0,20.0
2026-01-28,FJ3,番茄-牛番茄,648,西螺鎮,35.7,37120.0,48.9,35.0,20.0
2026-01-29,FJ3,番茄-牛番茄,648,西螺鎮,24.8,32968.0,36.9,25.0,10.0
2026-01-30,FJ3,番茄-牛番茄,648,西螺鎮,24.2,33816.0,35.3,25.0,10.0
2026-01-31,FJ3,番茄-牛番茄,648,西螺鎮,21.3,37260.0,35.0,20.0,10.0
2026-02-02,FJ3,番茄-牛番茄,648,西螺鎮,21.6,42415.0,35.4,20.0,10.0
2026-02-03,FJ3,番茄-牛番茄,648,西螺鎮,20.1,34855.0,30.2,20.0,10.0
2026-02-04,FJ3,番茄-牛番茄,648,西螺鎮,20.6,38175.0,30.6,20.0,10.0
2026-02-05,FJ3,番茄-牛番茄,648,西螺鎮,20.2,33673.0,30.0,20.0,10.0
2026-02-06,FJ3,番茄-牛番茄,648,西螺鎮,17.0,37237.0,26.6,15.0,10.0
2026-02-07,FJ3,番茄-牛番茄,648,西螺鎮,16.8,38336.0,26.3,15.0,10.0
2026-02-09,FJ3,番茄-牛番茄,648,西螺鎮,16.9,44692.0,27.2,15.0,10.0
2026-02-10,FJ3,番茄-牛番茄,648,西螺鎮,16.9,37024.0,26.9,15.0,10.0
2026-02-11,FJ3,番茄-牛番茄,648,西螺鎮,12.0,40634.0,22.9,10.0,5.0
2026-02-12,FJ3,番茄-牛番茄,648,西螺鎮,11.8,51553.0,22.4,10.0,5.0
2026-02-13,FJ3,番茄-牛番茄,648,西螺鎮,12.0,56823.0,22.0,10.0,5.0
2026-02-14,FJ3,番茄-牛番茄,648,西螺鎮,11.6,51370.0,22.3,10.0,5.0
2026-02-15,FJ3,番茄-牛番茄,648,西螺鎮,11.4,19934.0,22.5,10.0,5.0
2026-02-21,FJ3,番茄-牛番茄,648,西螺鎮,11.8,31573.0,21.7,10.0,5.0
2026-02-23,FJ3,番茄-牛番茄,648,西螺鎮,11.4,34887.0,22.2,10.0,5.0
2026-02-24,FJ3,番茄-牛番茄,648,西螺鎮,11.6,32580.0,22.1,10.0,5.0
2026-02-25,FJ3,番茄-牛番茄,648,西螺鎮,11.6,36840.0,21.9,10.0,5.0
2026-02-26,FJ3,番茄-牛番茄,648,西螺鎮,11.6,35515.0,21.9,10.0,5.0
2026-02-27,FJ3,番茄-牛番茄,648,西螺鎮,12.2,33273.0,21.7,10.0,5.0
2026-02-28,FJ3,番茄-牛番茄,648,西螺鎮,12.2,34122.0,21.7,10.0,5.0
2026-03-02,FJ3,番茄-牛番茄,648,西螺鎮,19.9,37703.0,32.6,20.0,10.0
2026-03-03,FJ3,番茄-牛番茄,648,西螺鎮,25.4,24667.0,36.9,24.5,15.0
2026-03-04,FJ3,番茄-牛番茄,648,西螺鎮,26.3,25650.0,37.6,25.0,15.0
2026-03-05,FJ3,番茄-牛番茄,648,西螺鎮,30.4,22455.0,43.4,29.8,15.0
2026-03-06,FJ3,番茄-牛番茄,648,西螺鎮,32.1,22638.0,51.1,30.0,15.0
2026-03-07,FJ3,番茄-牛番茄,648,西螺鎮,32.2,23310.0,51.7,30.0,15.0
2026-03-09,FJ3,番茄-牛番茄,648,西螺鎮,31.5,30011.0,48.9,30.0,15.0
2026-03-10,FJ3,番茄-牛番茄,648,西螺鎮,31.5,23913.0,48.0,30.0,15.0
2026-03-11,FJ3,番茄-牛番茄,648,西螺鎮,30.6,25361.0,43.2,30.0,15.0
2026-03-12,FJ3,番茄-牛番茄,648,西螺鎮,27.0,25010.0,39.7,25.0,15.0
2026-03-13,FJ3,番茄-牛番茄,648,西螺鎮,27.2,27898.0,39.1,25.0,15.0
2026-03-14,FJ3,番茄-牛番茄,648,西螺鎮,26.9,28349.0,39.5,25.0,15.0
2026-03-16,FJ3,番茄-牛番茄,648,西螺鎮,26.7,30770.0,38.7,25.0,15.0
2026-03-17,FJ3,番茄-牛番茄,648,西螺鎮,26.7,27460.0,38.3,25.0,15.0
2026-03-18,FJ3,番茄-牛番茄,648,西螺鎮,26.5,27690.0,39.9,25.0,15.0
2026-03-19,FJ3,番茄-牛番茄,648,西螺鎮,26.8,27027.0,39.5,25.0,15.0
2026-03-20,FJ3,番茄-牛番茄,648,西螺鎮,26.4,27855.0,39.6,25.0,15.0
2026-03-21,FJ3,番茄-牛番茄,648,西螺鎮,26.4,28576.0,38.9,25.0,15.0
2026-03-23,FJ3,番茄-牛番茄,648,西螺鎮,26.4,34710.0,38.7,25.0,15.0
2026-03-24,FJ3,番茄-牛番茄,648,西螺鎮,27.4,27435.0,42.6,25.0,15.0
2026-03-25,FJ3,番茄-牛番茄,648,西螺鎮,28.1,29977.0,43.9,25.0,15.0
2026-03-26,FJ3,番茄-牛番茄,648,西螺鎮,27.5,30864.0,44.1,25.0,15.0
2026-03-27,FJ3,番茄-牛番茄,648,西螺鎮,28.1,34304.0,44.6,25.0,15.0
2026-03-28,FJ3,番茄-牛番茄,648,西螺鎮,27.9,34318.0,44.3,25.0,15.0
2026-03-30,FJ3,番茄-牛番茄,648,西螺鎮,28.1,37761.0,45.0,25.0,15.0
2026-03-31,FJ3,番茄-牛番茄,648,西螺鎮,27.9,32014.0,45.0,25.0,15.0
2026-04-01,FJ3,番茄-牛番茄,648,西螺鎮,27.7,33158.0,44.0,25.0,15.0
2026-04-02,FJ3,番茄-牛番茄,648,西螺鎮,26.9,33883.0,40.7,25.0,15.0
2026-04-03,FJ3,番茄-牛番茄,648,西螺鎮,26.3,34374.0,39.1,25.0,15.0
2026-04-04,FJ3,番茄-牛番茄,648,西螺鎮,26.1,30791.0,39.9,25.0,15.0
2026-04-06,FJ3,番茄-牛番茄,648,西螺鎮,34.2,28038.0,46.9,34.3,20.0
2026-04-07,FJ3,番茄-牛番茄,648,西螺鎮,34.5,29836.0,43.5,35.0,20.0
2026-04-08,FJ3,番茄-牛番茄,648,西螺鎮,34.1,30195.0,44.3,34.9,20.0
2026-04-09,FJ3,番茄-牛番茄,648,西螺鎮,33.7,26025.0,42.2,34.9,20.0
2026-04-10,FJ3,番茄-牛番茄,648,西螺鎮,35.3,23041.0,47.3,35.0,20.0
2026-04-11,FJ3,番茄-牛番茄,648,西螺鎮,35.9,26540.0,49.5,35.0,20.0
2026-04-13,FJ3,番茄-牛番茄,648,西螺鎮,35.3,29445.0,48.6,35.0,20.0
2026-04-14,FJ3,番茄-牛番茄,648,西螺鎮,40.7,24716.0,56.9,40.0,25.0
2026-04-15,FJ3,番茄-牛番茄,648,西螺鎮,51.3,22820.0,75.1,49.2,35.0
2026-04-16,FJ3,番茄-牛番茄,648,西螺鎮,52.9,21944.0,73.1,50.0,35.0
2026-04-17,FJ3,番茄-牛番茄,648,西螺鎮,61.4,21431.0,89.5,59.6,40.0
2026-04-18,FJ3,番茄-牛番茄,648,西螺鎮,62.1,22360.0,89.8,59.4,40.0
2026-04-20,FJ3,番茄-牛番茄,648,西螺鎮,63.4,25369.0,90.4,60.0,40.0
2026-04-21,FJ3,番茄-牛番茄,648,西螺鎮,62.2,20890.0,87.7,60.0,40.0
2026-04-22,FJ3,番茄-牛番茄,648,西螺鎮,62.4,21785.0,88.4,60.0,40.0
2026-04-23,FJ3,番茄-牛番茄,648,西螺鎮,62.2,23428.0,86.8,60.0,40.0
2026-04-24,FJ3,番茄-牛番茄,648,西螺鎮,62.4,25245.0,88.3,60.0,40.0
2026-04-25,FJ3,番茄-牛番茄,648,西螺鎮,72.2,21840.0,107.7,70.0,40.0
2026-04-27,FJ3,番茄-牛番茄,648,西螺鎮,72.5,27670.0,108.1,70.0,40.0
2026-04-28,FJ3,番茄-牛番茄,648,西螺鎮,72.8,23859.0,107.4,70.0,40.0
2026-04-29,FJ3,番茄-牛番茄,648,西螺鎮,72.9,27007.0,107.2,70.0,40.0
2026-04-30,FJ3,番茄-牛番茄,648,西螺鎮,72.3,25382.0,108.5,70.0,40.0
2026-05-01,FJ3,番茄-牛番茄,648,西螺鎮,72.3,27554.0,108.4,70.0,40.0
2026-05-02,FJ3,番茄-牛番茄,648,西螺鎮,60.4,31188.0,86.8,60.0,30.0
2026-05-04,FJ3,番茄-牛番茄,648,西螺鎮,59.3,35936.0,84.5,60.0,30.0
2026-05-05,FJ3,番茄-牛番茄,648,西螺鎮,59.6,30739.0,84.1,60.0,30.0
2026-05-06,FJ3,番茄-牛番茄,648,西螺鎮,49.6,33888.0,74.8,50.0,20.0
2026-05-07,FJ3,番茄-牛番茄,648,西螺鎮,48.7,35346.0,69.6,50.0,20.0
2026-05-08,FJ3,番茄-牛番茄,648,西螺鎮,48.8,38706.0,69.7,50.0,20.0
2026-05-09,FJ3,番茄-牛番茄,648,西螺鎮,48.4,41365.0,69.8,50.0,20.0
2026-05-11,FJ3,番茄-牛番茄,648,西螺鎮,48.1,44494.0,69.9,50.0,20.0
2026-05-12,FJ3,番茄-牛番茄,648,西螺鎮,48.3,34827.0,69.8,50.0,20.0
2026-05-13,FJ3,番茄-牛番茄,648,西螺鎮,48.1,41268.0,69.9,50.0,20.0
2026-05-14,FJ3,番茄-牛番茄,648,西螺鎮,48.5,34286.0,69.7,50.0,20.0
2026-05-15,FJ3,番茄-牛番茄,648,西螺鎮,58.2,29586.0,82.3,59.3,30.0
2026-05-16,FJ3,番茄-牛番茄,648,西螺鎮,58.9,30005.0,79.9,60.0,30.0
2026-05-18,FJ3,番茄-牛番茄,648,西螺鎮,49.5,35305.0,74.4,50.0,20.0
2026-05-19,FJ3,番茄-牛番茄,648,西螺鎮,49.1,30326.0,74.3,49.5,20.0
2026-05-20,FJ3,番茄-牛番茄,648,西螺鎮,48.2,32144.0,72.5,49.4,20.0
2026-05-21,FJ3,番茄-牛番茄,648,西螺鎮,49.1,30247.0,71.7,50.0,20.0
2026-05-22,FJ3,番茄-牛番茄,648,西螺鎮,48.7,31795.0,69.6,50.0,20.0
2026-05-23,FJ3,番茄-牛番茄,648,西螺鎮,48.1,32189.0,70.0,50.0,20.0
2026-05-25,FJ3,番茄-牛番茄,648,西螺鎮,41.1,37854.0,60.7,40.0,20.0
2026-05-26,FJ3,番茄-牛番茄,648,西螺鎮,40.5,33691.0,58.1,40.0,20.0
2026-05-27,FJ3,番茄-牛番茄,648,西螺鎮,41.2,35807.0,58.0,40.0,20.0
2026-05-28,FJ3,番茄-牛番茄,648,西螺鎮,40.3,32671.0,59.5,40.0,20.0
